,page_number,Sheet Number,subject,Scaled Length,x1,y1,x2,y2,NM,ScaleFactor,author,modified_date,xref,Type,AISC_Manual_Label,W,PB
0,3,,W10X15,19.7875134051,14.235941569,17.3816155328,11.977522956,18.3903011746,fitz-A1,96,W10X15,,1475,W,W10X15,15.0,35.0
1,3,,W4X13,0.0,23.8765530056,23.2700008816,23.8765530056,23.2700008816,fitz-A3,96,W4X13,,1479,W,W4X13,13.0,23.6
2,3,,W10X15,0.0,21.8583340115,36.5433349609,21.8583340115,36.5433349609,fitz-A5,96,W10X15,,1483,W,W10X15,15.0,35.0
3,3,,W10X15,0.0,21.8583340115,30.6899990506,21.8583340115,30.6899990506,fitz-A7,96,W10X15,,1487,W,W10X15,15.0,35.0
4,3,,W10X30,0.0,8.8296474881,13.2475619846,8.8296474881,13.2475619846,fitz-A9,96,W10X30,,1491,W,W10X30,30.0,43.1
5,3,,W4X13,0.0,24.4312438965,24.5099995931,24.4312438965,24.5099995931,fitz-A11,96,W4X13,,1495,W,W4X13,13.0,23.6
6,3,,W10X22,18.9203025401,23.4688245985,25.0633341471,22.5019124349,22.9049818251,fitz-A13,96,W10X22,,1499,W,W10X22,22.0,42.4
7,3,,W8X15,8.5461007335,19.4571889242,23.5394778781,19.022664388,22.5635816786,fitz-A16,96,W8X15,,1505,W,W8X15,15.0,31.3
8,3,,W10X15,14.827609592,17.6699998644,30.0966661241,15.8165486654,30.0966661241,fitz-A18,96,W10X15,,1509,W,W10X15,15.0,35.0
9,3,,W10X15,19.0148654514,17.6699998644,27.0133344862,15.2931416829,27.0133344862,fitz-A20,96,W10X15,,1513,W,W10X15,15.0,35.0
10,3,,W10X33,26.0,18.7966664632,33.9399990506,18.7966664632,30.6899990506,fitz-A22,96,W10X33,,1517,W,W10X33,33.0,49.9
11,3,,W4X13,0.0,21.4931488037,17.9454481337,21.4931488037,17.9454481337,fitz-A24,96,W4X13,,1521,W,W4X13,13.0,23.6
12,3,,W10X49,30.5729067693,17.2012396918,11.0466681586,18.761472914,14.5352783203,fitz-A26,96,W10X49,,1525,W,W10X49,49.0,58.5
13,3,,W10X19,23.2390006332,10.2231530084,15.5241563585,12.8750983344,14.3386247423,fitz-A28,96,W10X19,,1529,W,W10X19,19.0,35.5
14,3,,W4X13,0.0,23.6871812609,22.8466678196,23.6871812609,22.8466678196,fitz-A30,96,W4X13,,1533,W,W4X13,13.0,23.6
15,3,,W10X15,0.0,22.9633331299,36.5433349609,22.9633331299,36.5433349609,fitz-A32,96,W10X15,,1537,W,W10X15,15.0,35.0
16,3,,W10X15,0.0,20.0999993218,20.2349989149,20.0999993218,20.2349989149,fitz-A34,96,W10X15,,1541,W,W10X15,15.0,35.0
17,3,,W21X55,33.4933403863,17.6716664632,28.3133341471,21.8583340115,28.3133341471,fitz-A36,96,W21X55,,1545,W,W21X55,55.0,72.9
18,3,,W4X13,0.0,24.0666656494,28.0199991862,24.0666656494,28.0199991862,fitz-A38,96,W4X13,,1549,W,W4X13,13.0,23.6
19,3,,W10X22,20.826687283,25.1716664632,36.5433349609,25.1716664632,33.9399990506,fitz-A40,96,W10X22,,1553,W,W10X22,22.0,42.4
20,3,,W10X22,19.0133192274,18.7966664632,30.6899990506,18.7966664632,28.3133341471,fitz-A42,96,W10X22,,1557,W,W10X22,22.0,42.4
21,3,,W10X15,19.0048400478,14.5409410265,18.0656856961,12.3719338311,19.0346577962,fitz-A44,96,W10X15,,1561,W,W10X15,15.0,35.0
22,3,,W18X50,26.493729993,21.495493571,23.3544040256,24.5183342828,22.0016665988,fitz-A46,96,W18X50,,1565,W,W18X50,50.0,64.6
23,3,,W10X15,0.0,22.9633331299,30.6899990506,22.9633331299,30.6899990506,fitz-A48,96,W10X15,,1569,W,W10X15,15.0,35.0
24,3,,W21X55,0.0,17.6716664632,33.9399990506,17.6716664632,33.9399990506,fitz-A50,96,W21X55,,1573,W,W21X55,55.0,72.9
25,3,,W18X35,19.9711225655,21.2383321126,22.7850002713,22.2587042914,25.0633341471,fitz-A52,96,W18X35,,1577,W,W18X35,35.0,58.1
26,3,,W10X33,25.8426912234,17.7533331977,14.9866672092,16.4333326552,12.038333469,fitz-A54,96,W10X33,,1581,W,W10X33,33.0,49.9
27,3,,W18X50,26.481654886,17.7533331977,14.9866672092,20.7749989827,13.6349995931,fitz-A56,96,W18X50,,1585,W,W18X50,50.0,64.6
28,3,,W10X15,0.0,18.9056532118,25.0633341471,18.9056532118,25.0633341471,fitz-A58,96,W10X15,,1589,W,W10X15,15.0,35.0
29,3,,W18X175,29.0533311632,19.619998508,11.0466681586,15.9883321126,11.0466681586,fitz-A60,96,W18X175,,1593,W,W18X175,175.0,83.1
30,3,,W4X13,0.0,19.7196146647,13.9767422146,19.7196146647,13.9767422146,fitz-A62,96,W4X13,,1597,W,W4X13,13.0,23.6
31,3,,W10X33,26.0,21.8583340115,28.3133341471,21.8583340115,25.0633341471,fitz-A64,96,W10X33,,1601,W,W10X33,33.0,49.9
32,3,,W21X44,19.0133192274,17.6716664632,30.6899990506,17.6716664632,28.3133341471,fitz-A66,96,W21X44,,1605,W,W21X44,44.0,65.8
33,3,,W10X49,17.462293455,15.1549987793,19.4350009494,13.1622823079,20.3258650038,fitz-A68,96,W10X49,,1609,W,W10X49,49.0,58.5
34,3,,W10X15,10.4909667969,17.6699998644,33.2899983724,16.3586290148,33.2899983724,fitz-A70,96,W10X15,,1613,W,W10X15,15.0,35.0
35,3,,W10X19,21.9019571336,10.9027642144,16.6344502767,13.4013595581,15.5154028998,fitz-A72,96,W10X19,,1617,W,W10X19,19.0,35.5
36,3,,W10X22,19.0133192274,22.9633331299,30.6899990506,22.9633331299,28.3133341471,fitz-A74,96,W10X22,,1621,W,W10X22,22.0,42.4
37,3,,W10X39,23.9855539702,15.9847225613,15.7769097222,17.2076805962,18.5143432617,fitz-A76,96,W10X39,,1625,W,W10X39,39.0,50.3
38,3,,W10X15,19.8975830078,17.6699998644,26.3633338081,15.1828019884,26.3633338081,fitz-A78,96,W10X15,,1629,W,W10X15,15.0,35.0
39,3,,W10X15,11.3736843533,17.6699998644,32.6400010851,16.2482893202,32.6400010851,fitz-A80,96,W10X15,,1633,W,W10X15,15.0,35.0
40,3,,W10X22,19.0133192274,24.0666656494,30.6899990506,24.0666656494,28.3133341471,fitz-A82,96,W10X22,,1637,W,W10X22,22.0,42.4
41,3,,W10X30,22.0191964226,18.3320702447,21.0266045464,17.2082400852,18.5140940348,fitz-A84,96,W10X30,,1641,W,W10X30,30.0,43.1
42,3,,W14X22,0.0,22.0016665988,16.3716668023,22.0016665988,16.3716668023,fitz-A86,96,W14X22,,1645,W,W14X22,22.0,46.3
43,3,,W10X49,17.2627631293,17.6716664632,28.3133341471,15.513821072,28.3133341471,fitz-A88,96,W10X49,,1649,W,W10X49,49.0,58.5
44,3,,W10X30,21.7137473759,20.7276763916,13.5245768229,19.619998508,11.0466681586,fitz-A90,96,W10X30,,1653,W,W10X30,30.0,43.1
45,3,,W10X15,11.604313968,15.6925693088,12.3712361654,15.1013132731,11.0466681586,fitz-A92,96,W10X15,,1657,W,W10X15,15.0,35.0
46,3,,W4X13,0.0,19.3485548231,13.1457248264,19.3485548231,13.1457248264,fitz-A94,96,W4X13,,1661,W,W4X13,13.0,23.6
47,3,,W4X13,0.0,24.604212443,24.8966674805,24.604212443,24.8966674805,fitz-A96,96,W4X13,,1665,W,W4X13,13.0,23.6
48,3,,W10X39,9.621582031199999,17.6716664632,33.9399990506,16.4689687093,33.9399990506,fitz-A98,96,W10X39,,1669,W,W10X39,39.0,50.3
49,3,,W4X13,0.0,24.0666656494,27.4599999322,24.0666656494,27.4599999322,fitz-A100,96,W4X13,,1673,W,W4X13,13.0,23.6
50,3,,W4X13,0.0,22.5463019477,20.2972327338,22.5463019477,20.2972327338,fitz-A102,96,W4X13,,1677,W,W4X13,13.0,23.6
51,3,,W10X33,25.8308111769,15.9841579861,15.7771606445,14.6659138997,12.8296678331,fitz-A104,96,W10X33,,1681,W,W10X33,33.0,49.9
52,3,,W10X39,25.0420142403,25.1699998644,25.0633341471,24.5183342828,22.0016665988,fitz-A107,96,W10X39,,1687,W,W10X39,39.0,50.3
53,3,,W10X45,27.3413719152,23.5123494466,22.4537658691,22.1151411268,19.334745619,fitz-A109,96,W10X45,,1691,W,W10X45,45.0,50.7
54,3,,W10X60,21.6763644748,17.6716664632,25.0633341471,14.9621209039,25.0633341471,fitz-A111,96,W10X60,,1695,W,W10X60,60.0,59.1
55,3,,W18X46,33.4933403863,21.8583340115,36.5433349609,17.6716664632,36.5433349609,fitz-A113,96,W18X46,,1699,W,W18X46,46.0,59.0
56,3,,W21X44,33.5065237403,16.2766655816,21.9450005425,20.0999993218,20.2349989149,fitz-A115,96,W21X44,,1703,W,W21X44,44.0,65.8
57,3,,W10X45,27.3351332631,22.5026482476,22.9046529134,21.108698527,19.7850290934,fitz-A118,96,W10X45,,1709,W,W10X45,45.0,50.7
58,3,,W21X44,21.9937945761,16.2766655816,21.9450005425,15.1549987793,19.4350009494,fitz-A120,96,W21X44,,1713,W,W21X44,44.0,65.8
59,3,,W10X15,0.0,17.3057776557,21.4858364529,17.3057776557,21.4858364529,fitz-A122,96,W10X15,,1717,W,W10X15,15.0,35.0
60,3,,W21X44,20.826687283,17.6716664632,36.5433349609,17.6716664632,33.9399990506,fitz-A124,96,W21X44,,1721,W,W21X44,44.0,65.8
61,3,,W10X19,21.2318551307,11.243373447,17.1909094916,13.6651094225,16.1051771376,fitz-A126,96,W10X19,,1725,W,W10X19,19.0,35.5
62,3,,W4X13,0.0,21.2696787516,17.4458465576,21.2696787516,17.4458465576,fitz-A128,96,W4X13,,1729,W,W4X13,13.0,23.6
63,3,,W10X15,8.6954721848,16.4333326552,12.038333469,15.9883321126,11.0466681586,fitz-A130,96,W10X15,,1733,W,W10X15,15.0,35.0
64,3,,W18X86,26.5066596137,25.1716664632,36.5433349609,21.8583340115,36.5433349609,fitz-A132,96,W18X86,,1737,W,W18X86,86.0,79.5
65,3,,W10X39,14.0351833767,17.6716664632,30.6899990506,15.9172685411,30.6899990506,fitz-A134,96,W10X39,,1741,W,W10X39,39.0,50.3
66,3,,W10X33,26.0,22.9633331299,28.3133341471,22.9633331299,25.0633341471,fitz-A136,96,W10X33,,1745,W,W10X33,33.0,49.9
67,3,,W21X44,33.4933403863,17.6716664632,25.0633341471,21.8583340115,25.0633341471,fitz-A138,96,W21X44,,1749,W,W21X44,44.0,65.8
68,3,,W4X13,0.0,24.0666656494,32.4100002713,24.0666656494,32.4100002713,fitz-A140,96,W4X13,,1753,W,W4X13,13.0,23.6
69,3,,W4X13,0.0,24.0666656494,36.283331977,24.0666656494,36.283331977,fitz-A142,96,W4X13,,1757,W,W4X13,13.0,23.6
70,3,,W10X15,0.0,19.3893280029,20.6369340685,19.3893280029,20.6369340685,fitz-A144,96,W10X15,,1761,W,W10X15,15.0,35.0
71,3,,W10X33,19.6505033648,13.6381640964,13.2885877821,12.634535895500001,11.0466681586,fitz-A146,96,W10X33,,1765,W,W10X33,33.0,49.9
72,3,,W10X15,16.7440717309,15.4346042209,20.0621388753,13.524178399,20.9171006944,fitz-A148,96,W10X15,,1769,W,W10X15,15.0,35.0
73,3,,W10X15,16.4436713325,17.6699998644,28.9066670736,15.6145409478,28.9066670736,fitz-A150,96,W10X15,,1773,W,W10X15,15.0,35.0
74,3,,W10X26,22.0168379604,19.3590053982,20.567082723,18.2339613173,18.0554385715,fitz-A152,96,W10X26,,1777,W,W10X26,26.0,42.6
75,3,,W4X13,0.0,22.7762637668,20.8105841743,22.7762637668,20.8105841743,fitz-A154,96,W4X13,,1781,W,W4X13,13.0,23.6
76,3,,W21X55,33.4933403863,17.6716664632,30.6899990506,21.8583340115,30.6899990506,fitz-A156,96,W21X55,,1785,W,W21X55,55.0,72.9
77,3,,W10X33,26.0,21.0466664632,28.3133341471,21.0466664632,25.0633341471,fitz-A158,96,W10X33,,1789,W,W10X33,33.0,49.9
78,3,,L5X3X5/16,26.0,21.0466664632,28.3133341471,21.0466664632,25.0633341471,fitz-A160,96,L5X3X5/16,,1793,L,L5X3X5/16,8.2,16.0
79,3,,,26.0,21.0466664632,28.3133341471,21.0466664632,25.0633341471,fitz-A161,96,,,1795,,,,
80,3,,W10X22,19.0133192274,25.1716664632,30.6899990506,25.1716664632,28.3133341471,fitz-A163,96,W10X22,,1799,W,W10X22,22.0,42.4
81,3,,W10X15,16.4394800009,16.5563608805,22.5679541694,14.6812133789,23.4085371229,fitz-A165,96,W10X15,,1803,W,W10X15,15.0,35.0
82,3,,W10X26,25.3010082992,9.1803614299,13.8205295139,12.0680092706,12.5306871202,fitz-A167,96,W10X26,,1807,W,W10X26,26.0,42.6
83,3,,W18X50,36.6799858941,11.4033338759,11.0466681586,15.9883321126,11.0466681586,fitz-A169,96,W18X50,,1811,W,W18X50,50.0,64.6
84,3,,W10X22,20.826687283,21.0466664632,36.5433349609,21.0466664632,33.9399990506,fitz-A171,96,W10X22,,1815,W,W10X22,22.0,42.4
85,3,,W4X13,0.0,24.23143514,24.0633341471,24.23143514,24.0633341471,fitz-A173,96,W4X13,,1819,W,W4X13,13.0,23.6
86,3,,W4X13,0.0,24.0666656494,31.283331977,24.0666656494,31.283331977,fitz-A175,96,W4X13,,1823,W,W4X13,13.0,23.6
87,3,,W4X13,0.0,24.0666656494,31.8466661241,24.0666656494,31.8466661241,fitz-A177,96,W4X13,,1827,W,W4X13,13.0,23.6
88,3,,W10X30,22.8671071751,24.6787685818,25.0633341471,23.5115780301,22.4541100396,fitz-A179,96,W10X30,,1831,W,W10X30,30.0,43.1
89,3,,W10X15,0.0,21.368733724,25.0633341471,21.368733724,25.0633341471,fitz-A181,96,W10X15,,1835,W,W10X15,15.0,35.0
90,3,,W10X33,26.0,21.0466664632,33.9399990506,21.0466664632,30.6899990506,fitz-A183,96,W10X33,,1839,W,W10X33,33.0,49.9
91,3,,W10X22,20.826687283,24.0666656494,36.5433349609,24.0666656494,33.9399990506,fitz-A185,96,W10X22,,1843,W,W10X22,22.0,42.4
92,3,,W10X15,12.2032001251,17.3939531114,24.4409942627,16.0012800429,25.0633341471,fitz-A187,96,W10X15,,1847,W,W10X15,15.0,35.0
93,3,,W21X50,33.4943470589,12.6116663615,13.7483350966,16.4333326552,12.038333469,fitz-A189,96,W21X50,,1851,W,W21X50,50.0,66.1
94,3,,W10X39,15.0169111934,16.2766655816,21.9450005425,14.5627119276,22.710454305,fitz-A191,96,W10X39,,1855,W,W10X39,39.0,50.3
95,3,,W10X19,0.0,17.7533331977,14.9866672092,17.7533331977,14.9866672092,fitz-A193,96,W10X19,,1859,W,W10X19,19.0,35.5
96,3,,W10X33,26.0,18.7966664632,28.3133341471,18.7966664632,25.0633341471,fitz-A195,96,W10X33,,1863,W,W10X33,33.0,49.9
97,3,,W10X22,23.9920798322,22.0016665988,16.3716668023,20.7749989827,13.6349995931,fitz-A197,96,W10X22,,1867,W,W10X22,22.0,42.4
98,3,,W10X15,0.0,7.8811467489,11.578318278,7.8811467489,11.578318278,fitz-A199,96,W10X15,,1871,W,W10X15,15.0,35.0
99,3,,W4X13,0.0,19.534705268,13.5626220703,19.534705268,13.5626220703,fitz-A201,96,W4X13,,1875,W,W4X13,13.0,23.6
100,3,,W21X55,33.513250272,13.9283328586,16.6950005425,17.7533331977,14.9866672092,fitz-A203,96,W21X55,,1879,W,W21X55,55.0,72.9
101,3,,W10X15,16.0297662885,15.7144758436,20.6888292101,13.885816786,21.5079159207,fitz-A205,96,W10X15,,1883,W,W10X15,15.0,35.0
102,3,,W10X39,23.9832189471,14.9549628364,16.2376929389,16.1807607015,18.9735361735,fitz-A207,96,W10X39,,1887,W,W10X39,39.0,50.3
103,3,,W21X44,27.3291427505,17.6716664632,25.0633341471,16.2766655816,21.9450005425,fitz-A209,96,W21X44,,1891,W,W21X44,44.0,65.8
104,3,,W21X44,0.0,17.6716664632,33.9399990506,17.6716664632,33.9399990506,fitz-A211,96,W21X44,,1895,W,W21X44,44.0,65.8
105,3,,W21X44,0.0,17.6716664632,25.0633341471,17.6716664632,25.0633341471,fitz-A214,96,W21X44,,1901,W,W21X44,44.0,65.8
106,3,,W10X22,6.0861680773,17.6716664632,36.5433349609,16.9108954536,36.5433349609,fitz-A216,96,W10X22,,1905,W,W10X22,22.0,42.4
107,3,,W10X15,0.0,16.0276099311,31.3399997287,16.0276099311,31.3399997287,fitz-A218,96,W10X15,,1909,W,W10X15,15.0,35.0
108,3,,W10X33,25.8378548392,14.9556833903,16.2373691135,13.6387108697,13.2883436415,fitz-A220,96,W10X33,,1913,W,W10X33,33.0,49.9
109,3,,W4X13,0.0,23.5730336507,22.4266662598,23.5730336507,22.4266662598,fitz-A222,96,W4X13,,1917,W,W4X13,13.0,23.6
110,3,,W10X33,26.6194928961,18.4113023546,11.0466681586,19.7679443359,14.084982978,fitz-A224,96,W10X33,,1921,W,W10X33,33.0,49.9
111,3,,W10X33,26.0,24.0666656494,28.3133341471,24.0666656494,25.0633341471,fitz-A226,96,W10X33,,1925,W,W10X33,33.0,49.9
112,3,,W10X30,22.0048010312,22.1146681044,19.3349575467,20.9915720622,16.824089898,fitz-A229,96,W10X30,,1931,W,W10X30,30.0,43.1
113,3,,W4X13,0.0,21.044160631,16.9416622586,21.044160631,16.9416622586,fitz-A231,96,W4X13,,1935,W,W4X13,13.0,23.6
114,3,,W10X26,24.6141786106,9.5318781535,14.3948076036,12.3401624891,13.1378004286,fitz-A233,96,W10X26,,1939,W,W10X26,26.0,42.6
115,3,,W4X13,0.0,24.065923055,23.6933339437,24.065923055,23.6933339437,fitz-A235,96,W4X13,,1943,W,W4X13,13.0,23.6
116,3,,W10X30,22.021540321,17.3051791721,21.4861043294,16.1812303331,18.9733259413,fitz-A237,96,W10X30,,1947,W,W10X30,30.0,43.1
117,3,,W10X33,26.0,24.0666656494,33.9399990506,24.0666656494,30.6899990506,fitz-A240,96,W10X33,,1953,W,W10X33,33.0,49.9
118,3,,W10X22,20.826687283,19.9199998644,36.5433349609,19.9199998644,33.9399990506,fitz-A242,96,W10X22,,1957,W,W10X22,22.0,42.4
119,3,,W10X39,23.9879226396,18.2346886529,18.0551130507,17.0116119385,15.3174082438,fitz-A244,96,W10X39,,1961,W,W10X39,39.0,50.3
120,3,,W10X15,0.0,20.1353488498,25.0633341471,20.1353488498,25.0633341471,fitz-A246,96,W10X15,,1965,W,W10X15,15.0,35.0
121,3,,W10X30,26.0,25.1716664632,33.9399990506,25.1716664632,30.6899990506,fitz-A248,96,W10X30,,1969,W,W10X30,30.0,43.1
122,3,,W10X30,26.0000034185,25.1716664632,28.3133341471,25.1699998644,25.0633341471,fitz-A250,96,W10X30,,1973,W,W10X30,30.0,43.1
123,3,,W21X44,25.8196178625,13.9283328586,16.6950005425,12.6116663615,13.7483350966,fitz-A253,96,W21X44,,1979,W,W21X44,44.0,65.8
124,3,,W21X55,0.0,15.1549987793,19.4350009494,15.1549987793,19.4350009494,fitz-A255,96,W21X55,,1983,W,W21X55,55.0,72.9
125,3,,W10X15,8.725531684,17.6699998644,34.5899997287,16.5793084039,34.5899997287,fitz-A257,96,W10X15,,1987,W,W10X15,15.0,35.0
126,3,,W10X15,0.0,8.5357615153,12.6504041884,8.5357615153,12.6504041884,fitz-A259,96,W10X15,,1991,W,W10X15,15.0,35.0
127,3,,W10X15,0.0,15.4034813775,27.663333469,15.4034813775,27.663333469,fitz-A261,96,W10X15,,1995,W,W10X15,15.0,35.0
128,3,,W4X13,0.0,22.3163384332,19.7838829888,22.3163384332,19.7838829888,fitz-A263,96,W4X13,,1999,W,W4X13,13.0,23.6
129,3,,W10X15,12.2564019097,17.6699998644,31.9900004069,16.1379496257,31.9900004069,fitz-A265,96,W10X15,,2003,W,W10X15,15.0,35.0
130,3,,W10X15,7.8428005642,17.6699998644,35.2400004069,16.6896497938,35.2400004069,fitz-A267,96,W10X15,,2007,W,W10X15,15.0,35.0
131,3,,W10X26,20.9654308286,23.1233334012,18.8833346897,22.0530649821,16.4911634657,fitz-A269,96,W10X26,,2011,W,W10X26,26.0,42.6
132,3,,W10X22,19.0133192274,21.8583340115,30.6899990506,21.8583340115,28.3133341471,fitz-A271,96,W10X22,,2015,W,W10X22,22.0,42.4
133,3,,W10X33,26.0,19.9199998644,28.3133341471,19.9199998644,25.0633341471,fitz-A273,96,W10X33,,2019,W,W10X33,33.0,49.9
134,3,,W10X15,0.0,18.3314615885,21.0268758138,18.3314615885,21.0268758138,fitz-A275,96,W10X15,,2023,W,W10X15,15.0,35.0
135,3,,W21X44,0.0,13.9283328586,16.6950005425,13.9283328586,16.6950005425,fitz-A277,96,W21X44,,2027,W,W21X44,44.0,65.8
136,3,,W10X39,23.9999617462,19.7685614692,14.0847066243,20.9922536214,16.8237847222,fitz-A279,96,W10X39,,2031,W,W10X39,39.0,50.3
137,3,,W10X19,22.5722701422,10.5620583428,16.0778333876,13.1388965183,14.9285040961,fitz-A281,96,W10X19,,2035,W,W10X19,19.0,35.5
138,3,,W10X15,0.0,12.7672992282,19.6805742052,12.7672992282,19.6805742052,fitz-A283,96,W10X15,,2039,W,W10X15,15.0,35.0
139,3,,W10X15,0.0,8.2085952759,12.1145935059,8.2085952759,12.1145935059,fitz-A285,96,W10X15,,2043,W,W10X15,15.0,35.0
140,3,,W10X60,0.0,8.4795201619,12.6755506727,8.4795201619,12.6755506727,fitz-A287,96,W10X60,,2047,W,W10X60,60.0,59.1
141,3,,W10X15,20.7803141276,17.6699998644,25.7133331299,15.0724605984,25.7133331299,fitz-A289,96,W10X15,,2051,W,W10X15,15.0,35.0
142,3,,W10X15,17.8428689055,16.8353712294,23.1918826633,14.798795912,24.1012013753,fitz-A291,96,W10X15,,2055,W,W10X15,15.0,35.0
143,3,,W18X40,26.4938273663,20.0999993218,20.2349989149,23.1233334012,18.8833346897,fitz-A293,96,W18X40,,2059,W,W18X40,40.0,58.6
144,3,,W10X33,25.8237951894,17.0110846625,15.3176439073,15.6918809679,12.3715413411,fitz-A295,96,W10X33,,2063,W,W10X33,33.0,49.9
145,3,,W10X60,20.5599511509,11.5828552246,17.745525784,13.9283328586,16.6950005425,fitz-A297,96,W10X60,,2067,W,W10X60,60.0,59.1
146,3,,W21X44,0.0,12.6116663615,13.7483350966,12.6116663615,13.7483350966,fitz-A299,96,W21X44,,2071,W,W21X44,44.0,65.8
147,3,,W10X19,0.0,18.7620459663,14.5350223117,18.7620459663,14.5350223117,fitz-A302,96,W10X19,,2077,W,W10X19,19.0,35.5
148,3,,W10X15,19.2563195967,17.1137135824,23.8143174913,14.9172193739,24.7988247342,fitz-A304,96,W10X15,,2081,W,W10X15,15.0,35.0
149,3,,W4X13,0.0,24.0666656494,35.7933349609,24.0666656494,35.7933349609,fitz-A307,96,W4X13,,2087,W,W4X13,13.0,23.6
150,3,,W10X22,15.6274594725,14.6653815375,12.8299051921,13.8679080539,11.0466681586,fitz-A309,96,W10X22,,2091,W,W10X22,22.0,42.4
151,3,,W18X50,26.4933268229,21.8583340115,25.0633341471,25.1699998644,25.0633341471,fitz-A311,96,W18X50,,2095,W,W18X50,50.0,64.6
152,3,,W10X30,22.3403612647,20.0999993218,20.2349989149,21.2383321126,22.7850002713,fitz-A313,96,W10X30,,2099,W,W10X30,30.0,43.1
153,3,,W10X15,15.3138448706,15.9956190321,21.3183644613,14.2482740614,22.1000705295,fitz-A315,96,W10X15,,2103,W,W10X15,15.0,35.0
154,3,,W10X15,15.637898763,17.6699998644,29.5,15.715262519,29.5,fitz-A317,96,W10X15,,2107,W,W10X15,15.0,35.0
155,3,,W10X33,26.0,19.9199998644,33.9399990506,19.9199998644,30.6899990506,fitz-A319,96,W10X33,,2111,W,W10X33,33.0,49.9
156,3,,W10X15,6.9555528429,17.6699998644,35.8933342828,16.800555759,35.8933342828,fitz-A322,96,W10X15,,2117,W,W10X15,15.0,35.0
157,3,,W4X13,0.0,24.0666656494,26.9000006782,24.0666656494,26.9000006782,fitz-A324,96,W4X13,,2121,W,W4X13,13.0,23.6
158,3,,W10X22,19.0133192274,21.0466664632,30.6899990506,21.0466664632,28.3133341471,fitz-A327,96,W10X22,,2127,W,W10X22,22.0,42.4
159,3,,W18X40,26.5066596137,21.8583340115,30.6899990506,25.1716664632,30.6899990506,fitz-A329,96,W18X40,,2131,W,W18X40,40.0,58.6
160,3,,W4X13,0.0,24.0666656494,35.3000013563,24.0666656494,35.3000013563,fitz-A332,96,W4X13,,2137,W,W4X13,13.0,23.6
161,3,,W10X15,0.0,21.1081983778,19.785252889,21.1081983778,19.785252889,fitz-A334,96,W10X15,,2141,W,W10X15,15.0,35.0
162,3,,W10X22,20.826687283,18.7966664632,36.5433349609,18.7966664632,33.9399990506,fitz-A336,96,W10X22,,2145,W,W10X22,22.0,42.4
163,3,,W18X40,26.5066596137,21.8583340115,28.3133341471,25.1716664632,28.3133341471,fitz-A338,96,W18X40,,2149,W,W18X40,40.0,58.6
164,3,,W14X22,0.0,25.1716664632,33.9399990506,25.1716664632,33.9399990506,fitz-A340,96,W14X22,,2153,W,W14X22,22.0,46.3
165,3,,W10X22,19.0133192274,19.9199998644,30.6899990506,19.9199998644,28.3133341471,fitz-A342,96,W10X22,,2157,W,W10X22,22.0,42.4
166,3,,W10X77,23.9118096242,9.8832075331,14.968782213,12.6116663615,13.7483350966,fitz-A344,96,W10X77,,2161,W,W10X77,77.0,60.1
167,3,,W10X33,27.3291303695,24.5183342828,22.0016665988,23.1233334012,18.8833346897,fitz-A346,96,W10X33,,2165,W,W10X33,33.0,49.9
168,3,,"('W10X54',)",0.8533257378,25.1200002035,36.4900004069,25.1200002035,36.5966661241,fitz-A347,96,"('W10X54',)",,2317,,,,
169,3,,"('W10X54',)",0.8533257378,25.223332723,36.4900004069,25.223332723,36.5966661241,fitz-A348,96,"('W10X54',)",,2319,,,,
170,3,,"('W10X54',)",0.8266601562,25.223332723,36.5433349609,25.1200002035,36.5433349609,fitz-A349,96,"('W10X54',)",,2321,,,,
171,3,,"('W10X54',)",0.8266601562,25.1200002035,30.6366678874,25.1200002035,30.7400004069,fitz-A350,96,"('W10X54',)",,2323,,,,
172,3,,"('W10X54',)",0.8266601562,25.223332723,30.6366678874,25.223332723,30.7400004069,fitz-A351,96,"('W10X54',)",,2325,,,,
173,3,,"('W10X54',)",0.8266601562,25.223332723,30.6899990506,25.1200002035,30.6899990506,fitz-A352,96,"('W10X54',)",,2327,,,,
174,3,,"('W10X54',)",0.8266601562,25.223332723,25.0099995931,25.1200002035,25.0099995931,fitz-A353,96,"('W10X54',)",,2329,,,,
175,3,,"('W10X54',)",0.8266601562,25.223332723,25.1166670058,25.1200002035,25.1166670058,fitz-A354,96,"('W10X54',)",,2331,,,,
176,3,,"('W10X54',)",0.8533393012,25.1699998644,25.1166670058,25.1699998644,25.0099995931,fitz-A355,96,"('W10X54',)",,2333,,,,
177,3,,"('W10X54',)",0.8266737196,25.1200002035,28.2633327908,25.1200002035,28.3666670058,fitz-A356,96,"('W10X54',)",,2335,,,,
178,3,,"('W10X54',)",0.8266737196,25.223332723,28.2633327908,25.223332723,28.3666670058,fitz-A357,96,"('W10X54',)",,2337,,,,
179,3,,"('W10X54',)",0.8266601562,25.223332723,28.3133341471,25.1200002035,28.3133341471,fitz-A358,96,"('W10X54',)",,2339,,,,
180,3,,"('W10X54',)",0.8266601562,25.1200002035,33.8866678874,25.1200002035,33.9900004069,fitz-A359,96,"('W10X54',)",,2341,,,,
181,3,,"('W10X54',)",0.8266601562,25.223332723,33.8866678874,25.223332723,33.9900004069,fitz-A360,96,"('W10X54',)",,2343,,,,
